"","sample","bin_id","bin_len","bin_covbases","bin_numreads","bin_coverage"
"382","DonorB_D_2016","bin_417",2289317,1330479,24340,58.1168531924587
"383","DonorB_D_2016","bin_420",2801897,351511,5467,12.5454647333574
"384","DonorB_D_2016","bin_422",1565230,34430,4300,2.19967672482638
"385","DonorB_D_2016","bin_423",1291890,51136,3240,3.95823173799627
"386","DonorB_D_2016","bin_43",1869160,557487,10326,29.825536604678
"387","DonorB_D_2016","bin_433",3056555,953658,18372,31.2004200807772
"388","DonorB_D_2016","bin_434",1858965,431518,16672,23.2128092782812
"389","DonorB_D_2016","bin_435",4352105,71408,10104,1.64076923695545
"390","DonorB_D_2016","bin_437",1132640,34873,9852,3.07891298205961
"391","DonorB_D_2016","bin_440",2470298,124108,10426,5.02400924908655
"392","DonorB_D_2016","bin_442",1089736,1062181,36604,97.4714059184977
"393","DonorB_D_2016","bin_443",1553922,412483,7443,26.5446399497529
"394","DonorB_D_2016","bin_444",1086098,43219,4567,3.97929100320597
"395","DonorB_D_2016","bin_447",1915532,17458,2608,0.911391717809987
"396","DonorB_D_2016","bin_47",4249709,2329804,46080,54.8226713876174
"397","DonorB_D_2016","bin_53",2745622,2635581,411965,95.9921285595759
"398","DonorB_D_2016","bin_55",2548935,2543584,133395,99.790069185758
"399","DonorB_D_2016","bin_58",2256813,1922803,27848,85.1999257359825
"400","DonorB_D_2016","bin_60",2590257,1132877,19149,43.7360848749757
"401","DonorB_D_2016","bin_65",2683266,122630,7854,4.57017679201391
"402","DonorB_D_2016","bin_66",2147677,228654,5897,10.6465730181959
"403","DonorB_D_2016","bin_67",2099624,2095327,154112,99.7953443092668
"404","DonorB_D_2016","bin_73",2194880,178950,6737,8.15306531564368
"405","DonorB_D_2016","bin_77",1730208,148066,6168,8.55769942111006
"406","DonorB_D_2016","bin_78",1964903,689962,16536,35.1143033523792
"407","DonorB_D_2016","bin_8",2733583,909795,13459,33.2821428871924
"408","DonorB_D_2016","bin_80",2831156,967107,17019,34.1594387592913
"409","DonorB_D_2016","bin_82",2889361,378228,8867,13.0903684240218
"410","DonorB_D_2016","bin_86",2864004,1558545,22277,54.4183946670466
"411","DonorB_D_2016","bin_88",1791097,1780489,60738,99.4077372693941
"412","DonorB_D_2016","bin_89",3252267,198093,7972,6.09092057939892
"413","DonorB_D_2016","bin_9",1961833,591719,15955,30.1615377047893
"414","DonorB_D_2016","bin_92",3000695,993243,14839,33.1004317333151
"415","DonorB_D_2016","bin_94",1654596,11680,5755,0.705912500695034
"416","DonorB_D_2016","bin_95",1851646,1170477,14173,63.2127847331509
"417","DonorB_D_2016","bin_97",2464416,1485378,19195,60.2730220871801
"418","DonorB_D_2016","bin_98",2614543,1238394,16046,47.3656007952441
"419","DonorB_D_May17","bin_100",1692583,1689720,65080,99.8308502448624
"420","DonorB_D_May17","bin_101",2208582,2151236,55774,97.4034923765565
"421","DonorB_D_May17","bin_104",2791061,2712037,81993,97.1686752815506
"422","DonorB_D_May17","bin_107",2418589,2418583,321764,99.9997519214716
"423","DonorB_D_May17","bin_108",1334333,1203983,20615,90.2310742520795
"424","DonorB_D_May17","bin_109",1945922,1535512,30189,78.909226577427
"425","DonorB_D_May17","bin_11",2652403,2453661,84470,92.507096395231
"426","DonorB_D_May17","bin_110",2489628,2489628,335346,100
"427","DonorB_D_May17","bin_112",1976985,1975645,75093,99.932220021902
"428","DonorB_D_May17","bin_113",2101716,190979,28323,9.08681287100636
"429","DonorB_D_May17","bin_116",2940545,2873376,257513,97.7157635744394
"430","DonorB_D_May17","bin_117",2441739,2434076,236562,99.6861662937767
"431","DonorB_D_May17","bin_118",2094480,2089896,200227,99.7811389939269
"432","DonorB_D_May17","bin_12",2160944,2073834,255739,95.9688913733998
"433","DonorB_D_May17","bin_122",3027848,617364,8013,20.3895307822586
"434","DonorB_D_May17","bin_123",1431238,1397965,649624,97.6752294167707
"435","DonorB_D_May17","bin_126",1800315,1775249,209440,98.6076880990271
"436","DonorB_D_May17","bin_127",2006863,1980934,274769,98.707983554433
"437","DonorB_D_May17","bin_129",2871564,2871281,397428,99.9901447434221
"438","DonorB_D_May17","bin_13",1439546,1439354,95415,99.9866624616372
"439","DonorB_D_May17","bin_132",1767901,39014,5915,2.2067977788349
"440","DonorB_D_May17","bin_133",2386911,1627410,28924,68.1805898921242
"441","DonorB_D_May17","bin_134",2820780,2206014,58791,78.2058154127582
"442","DonorB_D_May17","bin_135",1959837,90315,10180,4.60829140382593
"443","DonorB_D_May17","bin_137",2430177,2378938,372666,97.8915527552108
"444","DonorB_D_May17","bin_138",2764838,2762702,623559,99.9227441173769
"445","DonorB_D_May17","bin_139",2803639,2714080,68264,96.8056158442653
"446","DonorB_D_May17","bin_141",2116228,1841793,91404,87.0318793627152
"447","DonorB_D_May17","bin_142",2489841,2488531,946508,99.9473861985565
"448","DonorB_D_May17","bin_143",1875593,1524037,24690,81.2562746821938
"449","DonorB_D_May17","bin_144",5706077,341806,27395,5.99021008654457
"450","DonorB_D_May17","bin_145",2687503,263802,14888,9.81587741483451
"451","DonorB_D_May17","bin_147",2308024,526306,17963,22.8033157367514
"452","DonorB_D_May17","bin_149",2485778,1257123,38475,50.5726175064708
"453","DonorB_D_May17","bin_152",1472854,1304884,21810,88.5956109702659
"454","DonorB_D_May17","bin_154",1276592,1276592,77529,100
"455","DonorB_D_May17","bin_159",1783660,1756271,810575,98.4644495027079
"456","DonorB_D_May17","bin_16",1486388,92575,6388,6.22818537286361
"457","DonorB_D_May17","bin_160",1855298,1853201,242913,99.8869723354415
"458","DonorB_D_May17","bin_161",2811698,40578,9312,1.44318486551543
"459","DonorB_D_May17","bin_165",1951548,61641,11193,3.15856950482386
"460","DonorB_D_May17","bin_167",1865544,1865120,752247,99.9772720450442
"461","DonorB_D_May17","bin_168",3370120,3366317,290767,99.8871553535186
"462","DonorB_D_May17","bin_169",2735254,2734203,301465,99.9615757805308
"463","DonorB_D_May17","bin_17",2269345,157174,15516,6.92596321846171
"464","DonorB_D_May17","bin_173",1256867,1256867,208791,100
"465","DonorB_D_May17","bin_174",2849112,390359,60474,13.7010759843769
"466","DonorB_D_May17","bin_175",1839175,1839175,204148,100
"467","DonorB_D_May17","bin_177",2222035,2222024,377229,99.9995049582927
"468","DonorB_D_May17","bin_178",3112052,3105056,676534,99.7751965584123
"469","DonorB_D_May17","bin_18",2023700,139141,47613,6.8755744428522
"470","DonorB_D_May17","bin_182",6151194,507041,99936,8.24296876346283
"471","DonorB_D_May17","bin_185",1785659,1785659,404739,100
"472","DonorB_D_May17","bin_186",2862869,2851132,1376265,99.5900266480932
"473","DonorB_D_May17","bin_187",2868302,581203,52742,20.2629639417328
"474","DonorB_D_May17","bin_188",1955483,1955482,335433,99.999948861739
"475","DonorB_D_May17","bin_19",2891845,2874022,253132,99.3836806606163
"476","DonorB_D_May17","bin_194",2966929,2617875,80844,88.2351751592303
"477","DonorB_D_May17","bin_195",2253866,113604,20101,5.04040612884706
"478","DonorB_D_May17","bin_196",2159449,1056084,18138,48.9052531455941
"479","DonorB_D_May17","bin_197",2682486,2682456,308687,99.9988816344242
"480","DonorB_D_May17","bin_198",1167925,1028118,18055,88.029453946101
"481","DonorB_D_May17","bin_199",1005057,1005056,128214,99.9999005031555
"482","DonorB_D_May17","bin_20",2218059,2091834,46081,94.3092135962118
"483","DonorB_D_May17","bin_202",2634691,2620851,178702,99.4747012078456
"484","DonorB_D_May17","bin_203",2766272,2464008,151365,89.0732364713231
"485","DonorB_D_May17","bin_207",1950414,43146,7739,2.2121457290606
"486","DonorB_D_May17","bin_209",2180716,1673328,61033,76.7329629351094
"487","DonorB_D_May17","bin_210",2017938,592332,9555,29.3533299833791
"488","DonorB_D_May17","bin_211",1115178,228739,8239,20.5114340490935
"489","DonorB_D_May17","bin_212",2238827,2227533,83758,99.4955394052332
"490","DonorB_D_May17","bin_214",2010683,38991,4164,1.93919180696311
"491","DonorB_D_May17","bin_217",1643685,64409,11074,3.91857320593666
"492","DonorB_D_May17","bin_218",2593465,260981,21480,10.0630237924938
"493","DonorB_D_May17","bin_219",2123352,2019388,166457,95.1037793074346
"494","DonorB_D_May17","bin_22",2597267,2167306,184444,83.4456372794942
"495","DonorB_D_May17","bin_220",2512872,2506262,125304,99.7369543693431
"496","DonorB_D_May17","bin_222",2871657,384894,13182,13.4032024019582
"497","DonorB_D_May17","bin_224",2444546,2440760,114189,99.8451246161864
"498","DonorB_D_May17","bin_227",2247063,114181,17113,5.08134395875861
"499","DonorB_D_May17","bin_228",2406317,2332571,71495,96.9353165023561
"500","DonorB_D_May17","bin_229",2793158,2793158,1020819,100
"501","DonorB_D_May17","bin_23",1992111,1992107,876635,99.9997992079759
"502","DonorB_D_May17","bin_231",1799857,1799778,128092,99.9956107624106
"503","DonorB_D_May17","bin_232",4683860,2509374,37489,53.5749147071006
"504","DonorB_D_May17","bin_235",2315678,2315678,180452,100
"505","DonorB_D_May17","bin_236",3222887,3150440,824579,97.752108590838
"506","DonorB_D_May17","bin_237",2813968,2771993,591508,98.5083341388388
"507","DonorB_D_May17","bin_24",2491699,270504,19567,10.8562069495553
"508","DonorB_D_May17","bin_240",2584588,276891,48147,10.7131581513185
"509","DonorB_D_May17","bin_244",1987785,483310,22993,24.3139977412044
"510","DonorB_D_May17","bin_245",2545417,2542730,265160,99.8944377286708
"511","DonorB_D_May17","bin_248",1411623,1411606,113295,99.998795712453
"512","DonorB_D_May17","bin_25",1850870,34477,3141,1.86274562773182
"513","DonorB_D_May17","bin_254",2446787,694204,74222,28.372065079633
"514","DonorB_D_May17","bin_255",5621187,5570633,198387,99.1006525845876
"515","DonorB_D_May17","bin_257",1577859,1577847,154505,99.9992394757707
"516","DonorB_D_May17","bin_259",2523892,2078518,47701,82.3536823287209
"517","DonorB_D_May17","bin_260",2071793,67610,12661,3.26335690872592
"518","DonorB_D_May17","bin_262",1035753,18223,4482,1.75939630394505
"519","DonorB_D_May17","bin_266",1919176,1856627,66832,96.7408408608695
"520","DonorB_D_May17","bin_271",1596841,1574587,131432,98.6063734585973
"521","DonorB_D_May17","bin_273",2073775,1939712,60359,93.5353160299454
"522","DonorB_D_May17","bin_274",1466525,1055884,23499,71.9990453623361
"523","DonorB_D_May17","bin_276",3032347,2738804,115856,90.3196105195085
"524","DonorB_D_May17","bin_278",5987725,5945450,296121,99.2939722515647
"525","DonorB_D_May17","bin_279",2096806,29070,2913,1.38639435407949
"526","DonorB_D_May17","bin_283",2248113,1915643,101538,85.2111526422382
"527","DonorB_D_May17","bin_284",2051454,169251,14607,8.25029466904937
"528","DonorB_D_May17","bin_286",1764186,1763172,135436,99.9425230672956
"529","DonorB_D_May17","bin_287",2282214,1784141,46011,78.1758853464224
"530","DonorB_D_May17","bin_288",1707881,1654732,46726,96.8880150314922
"531","DonorB_D_May17","bin_295",2174866,2173407,236554,99.9329154072021
"532","DonorB_D_May17","bin_296",2174701,247024,21569,11.3589868216366
"533","DonorB_D_May17","bin_298",1098661,45628,12479,4.15305540107458
"534","DonorB_D_May17","bin_30",2291135,1976619,37552,86.2724806700609
"535","DonorB_D_May17","bin_300",1874665,1852715,161245,98.8291241368458
"536","DonorB_D_May17","bin_301",2973322,2958393,263787,99.4979016736162
"537","DonorB_D_May17","bin_302",2011852,1996235,57090,99.2237500571613
"538","DonorB_D_May17","bin_303",2603993,2603993,944042,100
"539","DonorB_D_May17","bin_307",2753009,172383,28625,6.26162137501185
"540","DonorB_D_May17","bin_310",2830594,2315524,66574,81.8034659862912
"541","DonorB_D_May17","bin_314",1444035,1443747,78379,99.980055885072
"542","DonorB_D_May17","bin_318",1678402,1672623,83901,99.6556843950377
"543","DonorB_D_May17","bin_32",2108243,1570611,23654,74.4985753539796
"544","DonorB_D_May17","bin_320",1925987,1844142,487508,95.7504905277138
"545","DonorB_D_May17","bin_322",1633033,51491,22166,3.15308998654651
"546","DonorB_D_May17","bin_323",2844979,1747594,105926,61.4273075477886
"547","DonorB_D_May17","bin_326",2600040,2598652,122432,99.9466162059045
"548","DonorB_D_May17","bin_328",3111483,1763046,40705,56.6625625144023
"549","DonorB_D_May17","bin_33",1632270,1605235,92285,98.3437176447524
"550","DonorB_D_May17","bin_331",2426134,2318283,63769,95.5546148728801
"551","DonorB_D_May17","bin_334",3031064,3029381,179329,99.9444749434522
"552","DonorB_D_May17","bin_337",2649673,2616688,226167,98.7551294065343
"553","DonorB_D_May17","bin_342",3532415,3423214,3221822,96.9086021885877
"554","DonorB_D_May17","bin_345",2359262,2350351,199416,99.6222971420724
"555","DonorB_D_May17","bin_346",2176844,2110594,133077,96.9566032292622
"556","DonorB_D_May17","bin_349",3060305,3059845,251892,99.9849688184675
"557","DonorB_D_May17","bin_351",3400475,283648,8331,8.34142288944927
"558","DonorB_D_May17","bin_354",2426756,2425654,387459,99.95458958379
"559","DonorB_D_May17","bin_358",1508169,1504852,413320,99.7800644357496
"560","DonorB_D_May17","bin_359",1317554,1317554,821672,100
"561","DonorB_D_May17","bin_36",2670235,2653968,164326,99.3908026821609
"562","DonorB_D_May17","bin_360",2131624,1502368,52080,70.4799720776272
"563","DonorB_D_May17","bin_361",4818545,129666,44908,2.69097829323997
"564","DonorB_D_May17","bin_362",2205259,2148929,60323,97.4456515085076
"565","DonorB_D_May17","bin_363",2080352,2076144,71944,99.7977265385858
"566","DonorB_D_May17","bin_365",1684807,1308589,20159,77.6699645716097
"567","DonorB_D_May17","bin_367",3464344,73593,7520,2.1242982798475
"568","DonorB_D_May17","bin_368",1217972,1217940,228325,99.9973726818022
"569","DonorB_D_May17","bin_369",4101997,3294403,2169637,80.3121747773097
"570","DonorB_D_May17","bin_370",2348593,595553,31381,25.3578631972419
"571","DonorB_D_May17","bin_375",2668811,120706,7931,4.52283807283468
"572","DonorB_D_May17","bin_377",2317339,2291417,398746,98.881389386706
"573","DonorB_D_May17","bin_378",1559599,1556142,253758,99.778340458028
"574","DonorB_D_May17","bin_380",2726751,2718271,150229,99.689007173739
"575","DonorB_D_May17","bin_381",4545961,238298,17072,5.2419719394865
"576","DonorB_D_May17","bin_385",1662402,309127,5875,18.5952014013458
"577","DonorB_D_May17","bin_386",1426502,1423797,49989,99.8103753096736
"578","DonorB_D_May17","bin_387",1689673,1683427,123413,99.6303426757722
"579","DonorB_D_May17","bin_390",2292109,2245717,65795,97.9760124845721
"580","DonorB_D_May17","bin_393",2026581,185849,9271,9.1705685585723
"581","DonorB_D_May17","bin_394",1438968,1438888,292775,99.9944404601075
"582","DonorB_D_May17","bin_395",2876886,129952,67698,4.51710634345608
"583","DonorB_D_May17","bin_396",2108454,2108270,136584,99.9912732267339
"584","DonorB_D_May17","bin_397",2801538,2801401,183646,99.9951098289582
"585","DonorB_D_May17","bin_40",2447716,997502,32972,40.7523585252537
"586","DonorB_D_May17","bin_403",2024094,2022868,148240,99.9394296905183
"587","DonorB_D_May17","bin_404",2339711,1460515,31494,62.4228804326688
"588","DonorB_D_May17","bin_405",2390384,2381016,336146,99.6080964397352
"589","DonorB_D_May17","bin_407",2299373,119124,6181,5.18071665623629
"590","DonorB_D_May17","bin_412",1663969,1620605,33848,97.3939418342529
"591","DonorB_D_May17","bin_417",2289317,416113,30187,18.1762945018099
"592","DonorB_D_May17","bin_420",2801897,82151,6035,2.93197787070688
"593","DonorB_D_May17","bin_422",1565230,1565159,113340,99.9954639254295
"594","DonorB_D_May17","bin_423",1291890,1251710,190030,96.8898280813382
"595","DonorB_D_May17","bin_43",1869160,531544,20311,28.4375869374478
"596","DonorB_D_May17","bin_433",3056555,3031625,84812,99.1843758741459
"597","DonorB_D_May17","bin_434",1858965,216118,55070,11.6257164605036
"598","DonorB_D_May17","bin_435",4352105,450008,20275,10.3400078812437
"599","DonorB_D_May17","bin_437",1132640,1132619,400287,99.9981459245656
"600","DonorB_D_May17","bin_440",2470298,2470298,488267,100
"601","DonorB_D_May17","bin_442",1089736,126773,15041,11.6333680818106
"602","DonorB_D_May17","bin_443",1553922,72136,9930,4.64218924759415
"603","DonorB_D_May17","bin_444",1086098,1086098,3003188,100
"604","DonorB_D_May17","bin_447",1915532,1915148,69582,99.9799533497744
"605","DonorB_D_May17","bin_47",4249709,2987039,105797,70.2880832546417
"606","DonorB_D_May17","bin_53",2745622,2733131,1189486,99.5450575498011
"607","DonorB_D_May17","bin_55",2548935,2409936,248885,94.5467813027794
"608","DonorB_D_May17","bin_58",2256813,1727012,23818,76.5243730871809
"609","DonorB_D_May17","bin_60",2590257,1523972,41978,58.8347797149086
"610","DonorB_D_May17","bin_65",2683266,2683265,324892,99.9999627319841
"611","DonorB_D_May17","bin_66",2147677,403275,10009,18.7772649239155
"612","DonorB_D_May17","bin_67",2099624,2075412,184106,98.8468411487009
"613","DonorB_D_May17","bin_73",2194880,2194837,338470,99.9980408951742
"614","DonorB_D_May17","bin_77",1730208,1723201,92877,99.5950197895282
"615","DonorB_D_May17","bin_78",1964903,780650,27721,39.7296965804419
"616","DonorB_D_May17","bin_8",2733583,237282,19271,8.68025591320988
"617","DonorB_D_May17","bin_80",2831156,302180,26660,10.6733786481564
"618","DonorB_D_May17","bin_82",2889361,378508,16285,13.1000591480262
"619","DonorB_D_May17","bin_86",2864004,2804122,418033,97.9091509648729
"620","DonorB_D_May17","bin_88",1791097,1791095,230903,99.9998883365893
"621","DonorB_D_May17","bin_89",3252267,2923894,50918,89.903258250322
"622","DonorB_D_May17","bin_9",1961833,1961112,193578,99.9632486557215
"623","DonorB_D_May17","bin_92",3000695,1126943,35552,37.5560661780021
"624","DonorB_D_May17","bin_94",1654596,17456,14227,1.05500073734011
"625","DonorB_D_May17","bin_95",1851646,1846227,63966,99.7073414680776
"626","DonorB_D_May17","bin_97",2464416,2459170,152719,99.787130094919
"627","DonorB_D_May17","bin_98",2614543,2612156,197221,99.9087029740953
"628","DonorB_D_Oct17","bin_100",1692583,472971,7496,27.9437404251372
"629","DonorB_D_Oct17","bin_101",2208582,1105606,17203,50.0595404653302
"630","DonorB_D_Oct17","bin_104",2791061,2773161,119676,99.3586668295677
"631","DonorB_D_Oct17","bin_107",2418589,2418589,443165,100
"632","DonorB_D_Oct17","bin_108",1334333,519029,6894,38.8980112160907
"633","DonorB_D_Oct17","bin_109",1945922,1513320,23694,77.7687903215031
"634","DonorB_D_Oct17","bin_11",2652403,2515090,186709,94.8230717579493
"635","DonorB_D_Oct17","bin_110",2489628,670881,15221,26.947037870718
"636","DonorB_D_Oct17","bin_112",1976985,930501,11547,47.0666697015911
"637","DonorB_D_Oct17","bin_113",2101716,127050,19106,6.04506032213677
"638","DonorB_D_Oct17","bin_116",2940545,2866160,503733,97.4703668877708
"639","DonorB_D_Oct17","bin_117",2441739,2438861,494108,99.8821331845869
"640","DonorB_D_Oct17","bin_118",2094480,2089885,243737,99.7806138039036
"641","DonorB_D_Oct17","bin_12",2160944,2025780,95136,93.7451410124464
